id,classe,inizio,fine
4,4,8,56
4,1,103,117
4,4,105,172
4,1,200,215
4,2,227,266
4,3,258,332
4,2,438,476
4,3,451,638
4,1,478,504
4,4,494,575
4,2,730,773
4,3,772,900
4,4,775,886
4,1,778,823
4,2,915,946
4,3,929,1051
4,1,1014,1089
4,1,1105,1160
4,1,1180,1341
4,2,1380,1423
4,3,1402,1679
4,1,1408,1500
4,1,1512,1626
4,2,1716,1754
4,3,1726,1944
4,1,1743,1782
4,1,1805,1855
4,2,1949,1992
4,3,1986,2143
4,1,2002,2099
4,1,2189,2225
4,2,2232,2269
4,3,2252,2396
4,1,2340,2365
4,1,2377,2420
4,2,2444,2494
4,1,2491,2631
4,1,2660,2770
4,2,2793,2840
4,3,2825,2984
4,2,2983,3019
4,1,3033,3086
4,1,3110,3188
4,2,3238,3301
4,3,3256,3368
4,1,3397,3622
4,2,3406,3475
4,3,3411,3551
4,2,3678,3765
4,3,3708,3846
4,1,3795,3939
4,2,4020,4124
4,3,4034,4134
4,1,4154,4272
4,3,4212,4685
4,1,4335,4467
4,2,4537,4639
4,1,4681,4949
4,3,4830,5011
4,2,4994,5090
4,2,5123,5206
4,3,5129,5498
4,1,5162,5196
4,1,5252,5307
4,2,5462,5568
4,1,5527,5704
4,3,5639,5762
4,2,5686,5800
4,3,5836,6047
4,2,5850,5921
4,1,6002,6104
4,2,6064,6132
4,2,6220,6279
4,3,6268,6477
4,1,6392,6570
4,2,6535,6625
4,3,6606,6805
4,2,6684,6746
4,1,6925,7160
4,2,7099,7185
4,3,7137,7381
4,2,7255,7326
4,1,7329,7470
4,2,7425,7498
4,3,7505,7867
4,2,7614,7698
4,2,7908,8004
4,3,7977,8780
4,1,8133,8233
4,2,8173,8274
4,2,8348,8432
4,2,8558,8651
4,1,8710,8783
4,1,9175,9392
4,1,9417,9469
4,1,10433,10457
4,1,11040,11074
4,1,11434,11538
4,2,11533,11609
4,4,12202,12370
4,4,12440,12572
4,1,12716,12736
4,1,12752,12839
4,1,12992,13070
4,1,13308,13385
4,1,13535,13585
4,1,13676,13691
